,Table,Table.Column,Column,anon
2947,process_open_sockets,process_open_sockets.pid,pid,1415
2948,process_open_sockets,process_open_sockets.local_port,local_port,1418
2949,process_open_sockets,process_open_sockets.pid,pid,1417
2950,process_open_sockets,process_open_sockets.local_port,local_port,1420
2951,process_open_sockets,process_open_sockets.pid,pid,1419
2952,process_open_sockets,process_open_sockets.local_port,local_port,1421
2953,process_open_sockets,process_open_sockets.local_port,local_port,1423
2954,process_open_sockets,process_open_sockets.pid,pid,1422
2955,process_open_sockets,process_open_sockets.local_port,local_port,1384
2956,process_open_sockets,process_open_sockets.local_port,local_port,1385
2957,process_open_sockets,process_open_sockets.pid,pid,1424
2958,process_open_sockets,process_open_sockets.local_port,local_port,1425
2959,process_open_sockets,process_open_sockets.local_port,local_port,1426
2960,process_open_sockets,process_open_sockets.local_port,local_port,1427
2961,process_open_sockets,process_open_sockets.local_port,local_port,1429
2962,process_open_sockets,process_open_sockets.pid,pid,1428
2963,process_open_sockets,process_open_sockets.local_port,local_port,1431
2964,process_open_sockets,process_open_sockets.pid,pid,1430
2965,process_open_sockets,process_open_sockets.local_port,local_port,1433
2966,process_open_sockets,process_open_sockets.pid,pid,1432
2967,process_open_sockets,process_open_sockets.local_port,local_port,1435
2968,process_open_sockets,process_open_sockets.pid,pid,1434
2969,process_open_sockets,process_open_sockets.local_port,local_port,1437
2970,process_open_sockets,process_open_sockets.pid,pid,1436
2971,process_open_sockets,process_open_sockets.local_port,local_port,1439
2972,process_open_sockets,process_open_sockets.pid,pid,1438
2973,process_open_sockets,process_open_sockets.local_port,local_port,1440
2974,process_open_sockets,process_open_sockets.pid,pid,1360
2975,process_open_sockets,process_open_sockets.local_address,local_address,1333
2976,process_open_sockets,process_open_sockets.local_port,local_port,1441
2977,process_open_sockets,process_open_sockets.pid,pid,2037
2978,process_open_sockets,process_open_sockets.remote_address,remote_address,1333
2979,process_open_sockets,process_open_sockets.local_port,local_port,1973
2980,process_open_sockets,process_open_sockets.remote_port,remote_port,1973
2981,process_open_sockets,process_open_sockets.local_port,local_port,1262
2982,process_open_sockets,process_open_sockets.remote_port,remote_port,1262
2983,process_open_sockets,process_open_sockets.pid,pid,1773
2984,process_open_sockets,process_open_sockets.pid,pid,2030
2985,process_open_sockets,process_open_sockets.pid,pid,2028
2986,process_open_sockets,process_open_sockets.remote_port,remote_port,1375
2987,process_open_sockets,process_open_sockets.local_port,local_port,1375
2988,process_open_sockets,process_open_sockets.pid,pid,2050
2989,process_open_sockets,process_open_sockets.pid,pid,1461
2990,process_open_sockets,process_open_sockets.local_port,local_port,1443
2991,process_open_sockets,process_open_sockets.pid,pid,1442
2992,process_open_sockets,process_open_sockets.local_port,local_port,1444
2993,process_open_sockets,process_open_sockets.local_port,local_port,1445
2994,process_open_sockets,process_open_sockets.local_port,local_port,1446
2995,process_open_sockets,process_open_sockets.local_port,local_port,1447
2996,process_open_sockets,process_open_sockets.local_port,local_port,1859
2997,process_open_sockets,process_open_sockets.remote_port,remote_port,1859
2998,process_open_sockets,process_open_sockets.remote_port,remote_port,1446
2999,process_open_sockets,process_open_sockets.remote_port,remote_port,1444
3000,process_open_sockets,process_open_sockets.remote_port,remote_port,1462
3001,process_open_sockets,process_open_sockets.local_port,local_port,1448
3002,process_open_sockets,process_open_sockets.local_port,local_port,1378
3003,process_open_sockets,process_open_sockets.remote_port,remote_port,1378
3004,process_open_sockets,process_open_sockets.remote_port,remote_port,1443
3005,process_open_sockets,process_open_sockets.remote_port,remote_port,1445
3006,process_open_sockets,process_open_sockets.local_port,local_port,1450
3007,process_open_sockets,process_open_sockets.pid,pid,1449
3008,process_open_sockets,process_open_sockets.local_port,local_port,1451
3009,process_open_sockets,process_open_sockets.local_port,local_port,1452
3010,process_open_sockets,process_open_sockets.local_port,local_port,1453
3011,process_open_sockets,process_open_sockets.local_port,local_port,1454
3012,process_open_sockets,process_open_sockets.remote_port,remote_port,1453
3013,process_open_sockets,process_open_sockets.remote_port,remote_port,1451
3014,process_open_sockets,process_open_sockets.local_port,local_port,1455
3015,process_open_sockets,process_open_sockets.local_port,local_port,1877
3016,process_open_sockets,process_open_sockets.remote_port,remote_port,1877
3017,process_open_sockets,process_open_sockets.remote_port,remote_port,1450
3018,process_open_sockets,process_open_sockets.remote_port,remote_port,1452
3019,process_open_sockets,process_open_sockets.local_port,local_port,1457
3020,process_open_sockets,process_open_sockets.pid,pid,1456
3021,process_open_sockets,process_open_sockets.local_port,local_port,1459
3022,process_open_sockets,process_open_sockets.pid,pid,1458
3023,process_open_sockets,process_open_sockets.local_port,local_port,1460
3024,process_open_sockets,process_open_sockets.local_port,local_port,1462
3025,process_open_sockets,process_open_sockets.remote_port,remote_port,2006
3026,process_open_sockets,process_open_sockets.local_port,local_port,1463
3027,process_open_sockets,process_open_sockets.pid,pid,1993
3028,process_open_sockets,process_open_sockets.pid,pid,1937
3029,process_open_sockets,process_open_sockets.pid,pid,1839
3030,process_open_sockets,process_open_sockets.pid,pid,1841
3031,process_open_sockets,process_open_sockets.local_port,local_port,1465
3032,process_open_sockets,process_open_sockets.pid,pid,1464
3033,process_open_sockets,process_open_sockets.pid,pid,1869
3034,process_open_sockets,process_open_sockets.pid,pid,1875
3035,process_open_sockets,process_open_sockets.pid,pid,1890
3036,process_open_sockets,process_open_sockets.pid,pid,1902
3037,process_open_sockets,process_open_sockets.pid,pid,1903
3038,process_open_sockets,process_open_sockets.remote_port,remote_port,1459
3039,process_open_sockets,process_open_sockets.pid,pid,1940
3040,process_open_sockets,process_open_sockets.pid,pid,1941
3041,process_open_sockets,process_open_sockets.local_address,local_address,1332
3042,process_open_sockets,process_open_sockets.local_port,local_port,1352
3043,process_open_sockets,process_open_sockets.pid,pid,1475
3044,process_open_sockets,process_open_sockets.remote_port,remote_port,1357
3045,process_open_sockets,process_open_sockets.remote_address,remote_address,9
3046,process_open_sockets,process_open_sockets.pid,pid,1958
3047,process_open_sockets,process_open_sockets.pid,pid,2034
3048,process_open_sockets,process_open_sockets.pid,pid,2035
3049,process_open_sockets,process_open_sockets.pid,pid,1924
3050,process_open_sockets,process_open_sockets.local_port,local_port,3148
3051,process_open_sockets,process_open_sockets.pid,pid,1487
3052,process_open_sockets,process_open_sockets.local_port,local_port,1376
3053,process_open_sockets,process_open_sockets.pid,pid,1737
3054,process_open_sockets,process_open_sockets.pid,pid,1955
3055,process_open_sockets,process_open_sockets.pid,pid,1821
3056,process_open_sockets,process_open_sockets.local_port,local_port,1977
3057,process_open_sockets,process_open_sockets.pid,pid,1731
3058,process_open_sockets,process_open_sockets.remote_port,remote_port,1343
3059,process_open_sockets,process_open_sockets.local_port,local_port,1556
3060,process_open_sockets,process_open_sockets.remote_address,remote_address,10
3061,process_open_sockets,process_open_sockets.remote_port,remote_port,1358
3062,process_open_sockets,process_open_sockets.pid,pid,2021
3063,process_open_sockets,process_open_sockets.pid,pid,2047
3064,process_open_sockets,process_open_sockets.pid,pid,1985
3065,process_open_sockets,process_open_sockets.pid,pid,1950
3066,process_open_sockets,process_open_sockets.family,family,1339
3067,process_open_sockets,process_open_sockets.local_address,local_address,1466
3068,process_open_sockets,process_open_sockets.remote_address,remote_address,1466
3069,process_open_sockets,process_open_sockets.local_address,local_address,1408
3070,process_open_sockets,process_open_sockets.local_port,local_port,1468
3071,process_open_sockets,process_open_sockets.pid,pid,1467
3072,process_open_sockets,process_open_sockets.remote_address,remote_address,1408
3073,process_open_sockets,process_open_sockets.remote_port,remote_port,1426
3074,process_open_sockets,process_open_sockets.remote_port,remote_port,1468
3075,process_open_sockets,process_open_sockets.local_port,local_port,1470
3076,process_open_sockets,process_open_sockets.pid,pid,1469
3077,process_open_sockets,process_open_sockets.local_port,local_port,1348
3078,process_open_sockets,process_open_sockets.pid,pid,1471
3079,process_open_sockets,process_open_sockets.protocol,protocol,1334
3080,process_open_sockets,process_open_sockets.local_port,local_port,1359
3081,process_open_sockets,process_open_sockets.pid,pid,1472
3082,process_open_sockets,process_open_sockets.local_port,local_port,1381
3083,process_open_sockets,process_open_sockets.pid,pid,1473
3084,process_open_sockets,process_open_sockets.pid,pid,1446
3085,process_open_sockets,process_open_sockets.local_port,local_port,1382
3086,process_open_sockets,process_open_sockets.local_port,local_port,1474
3087,process_open_sockets,process_open_sockets.local_port,local_port,1476
3088,process_open_sockets,process_open_sockets.pid,pid,1477
3089,process_open_sockets,process_open_sockets.pid,pid,1478
3090,process_open_sockets,process_open_sockets.local_port,local_port,1383
3091,process_open_sockets,process_open_sockets.local_port,local_port,1479
3092,process_open_sockets,process_open_sockets.local_port,local_port,1480
3093,process_open_sockets,process_open_sockets.local_port,local_port,1374
3094,process_open_sockets,process_open_sockets.pid,pid,1481
3095,process_open_sockets,process_open_sockets.local_port,local_port,1483
3096,process_open_sockets,process_open_sockets.pid,pid,1482
3097,process_open_sockets,process_open_sockets.pid,pid,1484
3098,process_open_sockets,process_open_sockets.local_port,local_port,1485
3099,process_open_sockets,process_open_sockets.local_port,local_port,1486
3100,process_open_sockets,process_open_sockets.local_port,local_port,1488
3101,process_open_sockets,process_open_sockets.local_port,local_port,1350
3102,process_open_sockets,process_open_sockets.local_port,local_port,1351
3103,process_open_sockets,process_open_sockets.local_port,local_port,1489
3104,process_open_sockets,process_open_sockets.local_port,local_port,1490
3105,process_open_sockets,process_open_sockets.local_port,local_port,1491
3106,process_open_sockets,process_open_sockets.local_port,local_port,1492
3107,process_open_sockets,process_open_sockets.local_address,local_address,1404
3108,process_open_sockets,process_open_sockets.local_port,local_port,1493
3109,programs,programs.publisher,publisher,1391
3110,programs,programs.name,name,3149
3111,programs,programs.publisher,publisher,1307
3112,programs,programs.name,name,1288
3113,programs,programs.publisher,publisher,1288
3114,programs,programs.name,name,3150
3115,programs,programs.publisher,publisher,1250
3116,programs,programs.install_location,install_location,1290
3117,programs,programs.name,name,3158
3118,programs,programs.name,name,3162
3119,programs,programs.install_location,install_location,1291
3120,programs,programs.publisher,publisher,1304
3121,programs,programs.publisher,publisher,1302
3122,programs,programs.name,name,1099
3123,programs,programs.name,name,1113
3124,programs,programs.publisher,publisher,1113
3125,programs,programs.publisher,publisher,1299
3126,programs,programs.publisher,publisher,1303
3127,programs,programs.name,name,174
3128,programs,programs.name,name,1089
3129,registry,registry.mtime,mtime,1988
3130,registry,registry.name,name,3163
3131,registry,registry.name,name,1337
3132,registry,registry.name,name,1341
3133,registry,registry.name,name,1342
3134,registry,registry.name,name,1356
3135,registry,registry.name,name,3150
3136,registry,registry.mtime,mtime,1495
3137,registry,registry.name,name,1340
3138,registry,registry.name,name,1338
3139,registry,registry.name,name,1497
3140,registry,registry.name,name,3164
3141,registry,registry.name,name,1379
3142,registry,registry.name,name,1506
3143,registry,registry.name,name,1496
3144,registry,registry.name,name,1299
3145,registry,registry.mtime,mtime,1595
3146,registry,registry.mtime,mtime,1509
3147,registry,registry.name,name,1267
3148,registry,registry.name,name,1266
3149,registry,registry.name,name,1268
3150,registry,registry.name,name,1270
3151,registry,registry.name,name,1135
3152,registry,registry.path,path,1494
3153,registry,registry.name,name,1272
3154,registry,registry.name,name,1265
3155,routes,routes.destination,destination,1411
3156,routes,routes.gateway,gateway,11
3157,routes,routes.interface,interface,1332
3158,routes,routes.mtu,mtu,1547
3159,routes,routes.interface,interface,1333
3160,routes,routes.destination,destination,1333
3161,routes,routes.gateway,gateway,1333
3162,routes,routes.type,type,3166
3163,routes,routes.destination,destination,1332
3164,routes,routes.destination,destination,8
3165,routes,routes.gateway,gateway,1411
3166,routes,routes.interface,interface,1411
3167,routes,routes.destination,destination,6
3168,routes,routes.gateway,gateway,6
3169,routes,routes.destination,destination,1408
3170,routes,routes.gateway,gateway,1466
3171,routes,routes.destination,destination,1406
3172,routes,routes.destination,destination,1402
3173,routes,routes.destination,destination,1397
3174,routes,routes.destination,destination,1404
3175,routes,routes.destination,destination,1401
3176,routes,routes.destination,destination,1403
3177,routes,routes.destination,destination,1399
3178,scheduled_tasks,scheduled_tasks.name,name,172
3179,scheduled_tasks,scheduled_tasks.path,path,173
3180,scheduled_tasks,scheduled_tasks.name,name,174
